dep,nom_dep,code_circo,numero,prenom,nom,sexe,code_nuance,nuance,sortante
095,Val-d'Oise,095-02,1,Jean-Luc,BRULARD,homme,DXG,Divers extrême gauche,false
095,Val-d'Oise,095-02,2,Brahim,OUBAIROUK,homme,ECO,Ecologistes,false
095,Val-d'Oise,095-02,3,Lydie,CHIKHANE,femme,DSV,Droite souverainiste,false
095,Val-d'Oise,095-02,4,Frédéric,PAIN,homme,LR,Les Républicains,false
095,Val-d'Oise,095-02,5,Jérôme,NICOLLE,homme,DIV,Divers,false
095,Val-d'Oise,095-02,6,Sylvie,GEOFFROY-MARTIN,femme,NUPES,Nouvelle Union Populaire Écologique et Sociale,false
095,Val-d'Oise,095-02,7,Mireille,DOMBROWSKI,femme,DXG,Divers extrême gauche,false
095,Val-d'Oise,095-02,8,Éric,CASSAN,homme,DXG,Divers extrême gauche,false
095,Val-d'Oise,095-02,9,Nadejda,REMY,femme,RN,Rassemblement National,false
095,Val-d'Oise,095-02,10,Jeson,CAVAIGNAC,homme,DIV,Divers,false
095,Val-d'Oise,095-02,11,Abdelmadjid,DRARI,homme,DIV,Divers,false
095,Val-d'Oise,095-02,12,Guillaume,VUILLETET,homme,ENS,Ensemble ! (Majorité présidentielle),true
095,Val-d'Oise,095-02,13,Philippe,CHANZY,homme,REC,Reconquête !,false
095,Val-d'Oise,095-02,14,Laura,BONUCCI,femme,DXG,Divers extrême gauche,false
095,Val-d'Oise,095-02,15,Morgane,FRAPPA,femme,ECO,Ecologistes,false
095,Val-d'Oise,095-03,1,Pascal,GÉRARD,homme,REC,Reconquête !,false
095,Val-d'Oise,095-03,2,Fabrice,DAVID,homme,ECO,Ecologistes,false
095,Val-d'Oise,095-03,3,Eric,PECQUET,homme,DSV,Droite souverainiste,false
095,Val-d'Oise,095-03,4,Carine,PELEGRIN,femme,NUPES,Nouvelle Union Populaire Écologique et Sociale,false
095,Val-d'Oise,095-03,5,Véronique,RODAS-PAWLOFF,femme,ECO,Ecologistes,false
095,Val-d'Oise,095-03,6,Juan,MUNOZ,homme,DXG,Divers extrême gauche,false
095,Val-d'Oise,095-03,7,Romana,LAURINI,femme,RN,Rassemblement National,false
095,Val-d'Oise,095-03,8,Cécile,RILHAC,femme,ENS,Ensemble ! (Majorité présidentielle),true
095,Val-d'Oise,095-03,9,Sarah,NEROZZI-BANFI,femme,LR,Les Républicains,false
095,Val-d'Oise,095-04,1,Fréderic,GEORJON,homme,REC,Reconquête !,false
095,Val-d'Oise,095-04,2,Karine,LACOUTURE,femme,NUPES,Nouvelle Union Populaire Écologique et Sociale,false
095,Val-d'Oise,095-04,3,Naïma,MOUTCHOU,femme,ENS,Ensemble ! (Majorité présidentielle),true
095,Val-d'Oise,095-04,4,Grégory,BERTHAULT,homme,ECO,Ecologistes,false
095,Val-d'Oise,095-04,5,Patrick,BOULLÉ,homme,LR,Les Républicains,false
095,Val-d'Oise,095-04,6,Régis,MACÉ,homme,RN,Rassemblement National,false
095,Val-d'Oise,095-04,7,Cindy,TUCCI,femme,ECO,Ecologistes,false
095,Val-d'Oise,095-04,8,Marie-Françoise,L'HOMMEDET,femme,DXG,Divers extrême gauche,false
095,Val-d'Oise,095-04,9,Alain,POUPARD,homme,DXG,Divers extrême gauche,false
095,Val-d'Oise,095-05,1,Schemsdine,HAROUCH,homme,DIV,Divers,false
095,Val-d'Oise,095-05,2,Fiona,LAZAAR,femme,ENS,Ensemble ! (Majorité présidentielle),true
095,Val-d'Oise,095-05,3,Stéphanie,HENRY,femme,DXD,Divers extrême droite,false
095,Val-d'Oise,095-05,4,Dienabou,KOUYATE,femme,DVG,Divers gauche,false
095,Val-d'Oise,095-05,5,Paul,VANNIER,homme,NUPES,Nouvelle Union Populaire Écologique et Sociale,false
095,Val-d'Oise,095-05,6,Mehdi,LALLAOUI,homme,REG,Régionaliste,false
095,Val-d'Oise,095-05,7,Rémy,ARBAOUI,homme,DIV,Divers,false
095,Val-d'Oise,095-05,8,Dominique,MARIETTE,homme,DXG,Divers extrême gauche,false
095,Val-d'Oise,095-05,9,Fabienne,DAUMAS,femme,RN,Rassemblement National,false
095,Val-d'Oise,095-05,10,Mathilde,SAPIN,femme,ECO,Ecologistes,false
095,Val-d'Oise,095-05,11,Gilles,SAVRY,homme,LR,Les Républicains,false
095,Val-d'Oise,095-05,12,Cheickna,TRAORE,homme,DVG,Divers gauche,false
095,Val-d'Oise,095-06,1,Anaïs,FERDEL,femme,REC,Reconquête !,false
095,Val-d'Oise,095-06,2,Samir,LASSOUED,homme,SOC,Parti socialiste,false
095,Val-d'Oise,095-06,3,Annika,BRUNA,femme,RN,Rassemblement National,false
095,Val-d'Oise,095-06,4,Gabrielle,CATHALA,femme,NUPES,Nouvelle Union Populaire Écologique et Sociale,false
095,Val-d'Oise,095-06,5,Agnès,REINMANN,femme,DXG,Divers extrême gauche,false
095,Val-d'Oise,095-06,6,Philippe,DEMARQUEZ,homme,ECO,Ecologistes,false
095,Val-d'Oise,095-06,7,Nicolas,FLAMENT,homme,LR,Les Républicains,false
095,Val-d'Oise,095-06,8,Nathalie,ELIMAS,femme,DVC,Divers centre,true
095,Val-d'Oise,095-06,9,Estelle,FOLEST,femme,ENS,Ensemble ! (Majorité présidentielle),false
095,Val-d'Oise,095-07,1,Andrijana,TOPUZOVIC,femme,LR,Les Républicains,false
095,Val-d'Oise,095-07,2,Philippe,DEMARET,homme,DVG,Divers gauche,false
095,Val-d'Oise,095-07,3,Olivier,LE GUEVEL,homme,REC,Reconquête !,false
095,Val-d'Oise,095-07,4,Romain,ESKENAZI,homme,NUPES,Nouvelle Union Populaire Écologique et Sociale,false
095,Val-d'Oise,095-07,5,Dominique,DA SILVA,homme,ENS,Ensemble ! (Majorité présidentielle),true
095,Val-d'Oise,095-07,6,Myriam,CHIKHANE,femme,DSV,Droite souverainiste,false
095,Val-d'Oise,095-07,7,Kamel,ZOUINE,homme,ECO,Ecologistes,false
095,Val-d'Oise,095-07,8,François,SACERDOT,homme,ECO,Ecologistes,false
095,Val-d'Oise,095-07,9,Bruno,MARCEL,homme,RN,Rassemblement National,false
095,Val-d'Oise,095-07,10,Noel,COUDERT,homme,DXG,Divers extrême gauche,false
095,Val-d'Oise,095-07,11,Valérie,SUAREZ,femme,DXG,Divers extrême gauche,false
095,Val-d'Oise,095-08,1,Zaki,AMANI,homme,DIV,Divers,false
095,Val-d'Oise,095-08,2,Véronique,MÉRIENNE,femme,RN,Rassemblement National,false
095,Val-d'Oise,095-08,3,Muriel,GAUTHERIN,femme,REC,Reconquête !,false
095,Val-d'Oise,095-08,4,Rémi,GAJDOS,homme,DXG,Divers extrême gauche,false
095,Val-d'Oise,095-08,5,Haissata,CAMARA,femme,DVG,Divers gauche,false
095,Val-d'Oise,095-08,6,Carlos Martens,BILONGO,homme,NUPES,Nouvelle Union Populaire Écologique et Sociale,false
095,Val-d'Oise,095-08,7,Shaïstah,RAJA,femme,DVG,Divers gauche,false
095,Val-d'Oise,095-08,8,Marina,PRUDHOMME,femme,ECO,Ecologistes,false
095,Val-d'Oise,095-08,9,François,PUPPONI,homme,ENS,Ensemble ! (Majorité présidentielle),true
095,Val-d'Oise,095-08,10,Farouk,ZAOUI,homme,DVG,Divers gauche,false
095,Val-d'Oise,095-08,11,Patrick,ANGREVIER,homme,UDI,Union des Démocrates et des Indépendants,false
095,Val-d'Oise,095-08,12,Daniel,AUGUSTE,homme,DVG,Divers gauche,false
095,Val-d'Oise,095-08,13,Efatt,TOOR,femme,DVG,Divers gauche,false
095,Val-d'Oise,095-09,1,Jean-Marc,LUSSOT,homme,DVG,Divers gauche,false
095,Val-d'Oise,095-09,2,Zivka,PARK,femme,ENS,Ensemble ! (Majorité présidentielle),true
095,Val-d'Oise,095-09,3,Arnaud,LE GALL,homme,NUPES,Nouvelle Union Populaire Écologique et Sociale,false
095,Val-d'Oise,095-09,4,Youcef,ITIM,homme,ECO,Ecologistes,false
095,Val-d'Oise,095-09,5,Anthony,ARCIERO,homme,LR,Les Républicains,false
095,Val-d'Oise,095-09,6,Miloud,SLAMANI,homme,DIV,Divers,false
095,Val-d'Oise,095-09,7,Sympson,NDALA,homme,RDG,Parti radical de gauche,false
095,Val-d'Oise,095-09,8,Sylvain,SARAGOSA,homme,REC,Reconquête !,false
095,Val-d'Oise,095-09,9,Jean-Baptiste,MARLY,homme,RN,Rassemblement National,false
095,Val-d'Oise,095-09,10,Mohammed,HAKKOU,homme,DVG,Divers gauche,false
095,Val-d'Oise,095-09,11,Danièle,HANRYON,femme,DXG,Divers extrême gauche,false
095,Val-d'Oise,095-09,12,Abdelsalem,HITACHE,homme,DVC,Divers centre,false
095,Val-d'Oise,095-09,13,Nathan,JAOUADI,homme,DIV,Divers,false
095,Val-d'Oise,095-10,1,Joseline Sylvie,LOULENDOT,femme,RDG,Parti radical de gauche,false
095,Val-d'Oise,095-10,2,Patricia,JOSÉ,femme,LR,Les Républicains,false
095,Val-d'Oise,095-10,3,Sabine,RIGOUSTE,femme,DSV,Droite souverainiste,false
095,Val-d'Oise,095-10,4,Augustin,BELLOC,homme,DVG,Divers gauche,false
095,Val-d'Oise,095-10,5,Aurélien,TACHÉ,homme,NUPES,Nouvelle Union Populaire Écologique et Sociale,true
095,Val-d'Oise,095-10,6,Najet,ARRAR,femme,DIV,Divers,false
095,Val-d'Oise,095-10,7,Karim,ZIABAT,homme,DVG,Divers gauche,false
095,Val-d'Oise,095-10,8,Christophe,FLAUX,homme,DXG,Divers extrême gauche,false
095,Val-d'Oise,095-10,9,Evelyne,OLLIVIER,femme,ECO,Ecologistes,false
095,Val-d'Oise,095-10,10,Patricia,FIDI,femme,DVC,Divers centre,false
095,Val-d'Oise,095-10,11,Matthieu,BINET,homme,DXG,Divers extrême gauche,false
095,Val-d'Oise,095-10,12,Sanaa,SAITOULI,femme,DVG,Divers gauche,false
095,Val-d'Oise,095-10,13,Victorien,LACHAS,homme,ENS,Ensemble ! (Majorité présidentielle),false
095,Val-d'Oise,095-10,14,Princesse,GRANVORKA PUISARD,femme,REC,Reconquête !,false
095,Val-d'Oise,095-10,15,Prabagarane,MADI,homme,DVG,Divers gauche,false
095,Val-d'Oise,095-10,16,Malek,BENSEDDIK,homme,DVC,Divers centre,false
095,Val-d'Oise,095-10,17,Richard,DURAND,homme,RN,Rassemblement National,false
099,Français établis hors de France,099-01,1,Patrick,CARACO,homme,LR,Les Républicains,false
099,Français établis hors de France,099-01,2,Isabelle,AMAGLIO-TERISSE,femme,DVG,Divers gauche,false
099,Français établis hors de France,099-01,3,Gérard,MICHON,homme,DVD,Divers droite,false
099,Français établis hors de France,099-01,4,Jennifer,ADAM,femme,RN,Rassemblement National,false
099,Français établis hors de France,099-01,5,Yann,RÉMINIAC,homme,REG,Régionaliste,false
099,Français établis hors de France,099-01,6,Emmanuel,ITIER,homme,DVD,Divers droite,false
099,Français établis hors de France,099-01,7,James,REGIS,homme,DSV,Droite souverainiste,false
099,Français établis hors de France,099-01,8,Florence,ROGER,femme,NUPES,Nouvelle Union Populaire Écologique et Sociale,false
099,Français établis hors de France,099-01,9,Roland,LESCURE,homme,ENS,Ensemble ! (Majorité présidentielle),true
099,Français établis hors de France,099-01,10,Alain,OUELHADJ,homme,REC,Reconquête !,false
099,Français établis hors de France,099-01,11,Franck,BONDRILLE,homme,DVD,Divers droite,false
099,Français établis hors de France,099-01,12,Laisely,PARAT-EDOM,femme,RDG,Parti radical de gauche,false
099,Français établis hors de France,099-02,1,Salvador,RIBEIRO,homme,DIV,Divers,false
099,Français établis hors de France,099-02,2,Vanessa,SAUSSAY,femme,REG,Régionaliste,false
099,Français établis hors de France,099-02,3,Jeoffrey,COLLARD,homme,DIV,Divers,false
099,Français établis hors de France,099-02,4,Bertrand,DUPONT,homme,LR,Les Républicains,false
099,Français établis hors de France,099-02,5,Pierre,VANIER,homme,DIV,Divers,false
099,Français établis hors de France,099-02,6,Thérèse,MARIANNE PEPIN,femme,RDG,Parti radical de gauche,false
099,Français établis hors de France,099-02,7,Christian,RODRIGUEZ,homme,NUPES,Nouvelle Union Populaire Écologique et Sociale,false
099,Français établis hors de France,099-02,8,Eléonore,CAROIT,femme,ENS,Ensemble ! (Majorité présidentielle),false
099,Français établis hors de France,099-02,9,Tim,LAURENCE,homme,ECO,Ecologistes,false
099,Français établis hors de France,099-02,10,Martin,BIURRUN,homme,DVC,Divers centre,false
099,Français établis hors de France,099-02,11,Léa,LEFEBVRE,femme,RN,Rassemblement National,false
099,Français établis hors de France,099-02,12,Michel,TRIGALLEAU,homme,DIV,Divers,false
099,Français établis hors de France,099-02,13,Isabelle,PIAT-GUIBERT,femme,DVG,Divers gauche,false
099,Français établis hors de France,099-02,14,Yves,THORAILLER,homme,REC,Reconquête !,false
099,Français établis hors de France,099-03,1,Assamahou,LAMARRE,femme,DIV,Divers,false
099,Français établis hors de France,099-03,2,Laurence,HELAILI-CHAPUIS,femme,DVC,Divers centre,false
099,Français établis hors de France,099-03,3,Coralie,BAILLY,femme,RDG,Parti radical de gauche,false
099,Français établis hors de France,099-03,4,Alexandre,HOLROYD,homme,ENS,Ensemble ! (Majorité présidentielle),true
099,Français établis hors de France,099-03,5,Charlotte,MINVIELLE,femme,NUPES,Nouvelle Union Populaire Écologique et Sociale,false
099,Français établis hors de France,099-03,6,Margaux,DARRIEUS,femme,REC,Reconquête !,false
099,Français établis hors de France,099-03,7,Aude,CAZEIN,femme,DIV,Divers,false
099,Français établis hors de France,099-03,8,Artus,GALIAY,homme,LR,Les Républicains,false
099,Français établis hors de France,099-03,9,Thomas,LEPELTIER,homme,ECO,Ecologistes,false
099,Français établis hors de France,099-03,10,Willy,BEGON,homme,RN,Rassemblement National,false
099,Français établis hors de France,099-03,11,Valérie,ROMBONI,femme,DIV,Divers,false
099,Français établis hors de France,099-04,1,Emmanuelle,CUIGNET,femme,RN,Rassemblement National,false
099,Français établis hors de France,099-04,2,Genevieve,MACHICOTE,femme,LR,Les Républicains,false
099,Français établis hors de France,099-04,3,Valentin,THEVENOT,homme,DIV,Divers,false
099,Français établis hors de France,099-04,4,Gaëlle,CRONEL,femme,DIV,Divers,false
099,Français établis hors de France,099-04,5,Cécilia,GONDARD,femme,NUPES,Nouvelle Union Populaire Écologique et Sociale,false
099,Français établis hors de France,099-04,6,Cédric,DEVERCHERE,homme,DIV,Divers,false
099,Français établis hors de France,099-04,7,Catherine,COUTARD,femme,DVG,Divers gauche,false
099,Français établis hors de France,099-04,8,Marie-Josée,MABASI,femme,DVC,Divers centre,false
099,Français établis hors de France,099-04,9,Anne-Catherine,GIRARD,femme,REC,Reconquête !,false
099,Français établis hors de France,099-04,10,Pieyre-Alexandre,ANGLADE,homme,ENS,Ensemble ! (Majorité présidentielle),true
099,Français établis hors de France,099-05,1,Claire,BEHAR,femme,DIV,Divers,false
099,Français établis hors de France,099-05,2,Laurent,GOATER,homme,LR,Les Républicains,false
099,Français établis hors de France,099-05,3,Marc,RIDELLE,homme,DSV,Droite souverainiste,false
099,Français établis hors de France,099-05,4,Maria Isabel,DE SOUSA TEIXEIRA,femme,RDG,Parti radical de gauche,false
099,Français établis hors de France,099-05,5,Robin,FONTAINE,homme,DIV,Divers,false
099,Français établis hors de France,099-05,6,Manuel,VALLS,homme,ENS,Ensemble ! (Majorité présidentielle),false
099,Français établis hors de France,099-05,7,Serge,BIES,homme,RN,Rassemblement National,false
099,Français établis hors de France,099-05,8,Garbiñe,ERASO,femme,REG,Régionaliste,false
099,Français établis hors de France,099-05,9,Renaud,LE BERRE,homme,NUPES,Nouvelle Union Populaire Écologique et Sociale,false
099,Français établis hors de France,099-05,10,José,SANCHEZ PEREZ,homme,ECO,Ecologistes,false
099,Français établis hors de France,099-05,11,Nicolas,CHAMOUX,homme,REC,Reconquête !,false
099,Français établis hors de France,099-05,12,Stéphane,VOJETTA,homme,DVC,Divers centre,true
099,Français établis hors de France,099-06,1,Chantal,RUSAIL,femme,RN,Rassemblement National,false
099,Français établis hors de France,099-06,2,Olivier,BERNARD,homme,DIV,Divers,false
099,Français établis hors de France,099-06,3,Ernest,PRIAROLLO,homme,DVD,Divers droite,false
099,Français établis hors de France,099-06,4,Michèle,SELLÈS LEFRANC,femme,DVG,Divers gauche,false
099,Français établis hors de France,099-06,5,Guillaume,GROSSO,homme,DVG,Divers gauche,false
099,Français établis hors de France,099-06,6,Magali,MANGIN,femme,NUPES,Nouvelle Union Populaire Écologique et Sociale,false
099,Français établis hors de France,099-06,7,Philippe,TISSOT,homme,REC,Reconquête !,false
099,Français établis hors de France,099-06,8,Régine,MAZLOUM-MARTIN,femme,LR,Les Républicains,false
099,Français établis hors de France,099-06,9,Roxane,CORBRAN,femme,DVC,Divers centre,false
099,Français établis hors de France,099-06,10,Danielle,MENGUE,femme,DVD,Divers droite,false
099,Français établis hors de France,099-06,11,Jérôme,DUMARTY,homme,ECO,Ecologistes,false
099,Français établis hors de France,099-06,12,Jean-Philippe,CLAVEL,homme,DIV,Divers,false
099,Français établis hors de France,099-06,13,Marc,FERRACCI,homme,ENS,Ensemble ! (Majorité présidentielle),false
099,Français établis hors de France,099-06,14,Joachim,SON-FORGET,homme,DVD,Divers droite,true
099,Français établis hors de France,099-06,15,Arnaud,DORTHE,homme,REG,Régionaliste,false
099,Français établis hors de France,099-07,1,Félix,DROUET,homme,DIV,Divers,false
099,Français établis hors de France,099-07,2,Frédéric,PETIT,homme,ENS,Ensemble ! (Majorité présidentielle),true
099,Français établis hors de France,099-07,3,Mathilde,DUMAS,femme,RN,Rassemblement National,false
099,Français établis hors de France,099-07,4,Philippe,DESWEL,homme,LR,Les Républicains,false
099,Français établis hors de France,099-07,5,Sophie,LOOBUYCK,femme,REC,Reconquête !,false
099,Français établis hors de France,099-07,6,Valérie,CHARTRAIN,femme,DIV,Divers,false
099,Français établis hors de France,099-07,7,Sophie,CHEDIAC,femme,DVG,Divers gauche,false
099,Français établis hors de France,099-07,8,Jérôme,SEGAL,homme,ECO,Ecologistes,false
099,Français établis hors de France,099-07,9,Bernard,GEITER,homme,DVC,Divers centre,false
099,Français établis hors de France,099-07,10,Guy,PATTON,homme,REG,Régionaliste,false
099,Français établis hors de France,099-07,11,Tatiana,BOTEVA-MALO,femme,ECO,Ecologistes,false
099,Français établis hors de France,099-07,12,Asma,RHARMAOUI-CLAQUIN,femme,NUPES,Nouvelle Union Populaire Écologique et Sociale,false
099,Français établis hors de France,099-07,13,Lucas,FONCK,homme,DVD,Divers droite,false
099,Français établis hors de France,099-07,14,Alexandre,LA ROQUE,homme,DIV,Divers,false
099,Français établis hors de France,099-07,15,Thierry,DENEUVE,homme,ECO,Ecologistes,false
099,Français établis hors de France,099-07,16,Vassili,LE MOIGNE,homme,DVD,Divers droite,false
099,Français établis hors de France,099-08,1,Léa Agathe,HETZ,femme,DIV,Divers,false
099,Français établis hors de France,099-08,2,Serge,SIKSIK,homme,REC,Reconquête !,false
099,Français établis hors de France,099-08,3,Milad Nathanaël,EZABADI,homme,DIV,Divers,false
099,Français établis hors de France,099-08,4,Florence,COLLET,femme,DIV,Divers,false
099,Français établis hors de France,099-08,5,Deborah,ABISROR - DE LIEME,femme,ENS,Ensemble ! (Majorité présidentielle),false
099,Français établis hors de France,099-08,6,Florian,PICOD,homme,DVG,Divers gauche,false
099,Français établis hors de France,099-08,7,Hélène,LEHMANN,femme,DIV,Divers,false
099,Français établis hors de France,099-08,8,Meyer,HABIB,homme,UDI,Union des Démocrates et des Indépendants,true
099,Français établis hors de France,099-08,9,Margaux,SERBAT,femme,RDG,Parti radical de gauche,false
099,Français établis hors de France,099-08,10,José,GARSON,homme,DVC,Divers centre,false
099,Français établis hors de France,099-08,11,Marie-Françoise,CARBONNE,femme,RN,Rassemblement National,false
099,Français établis hors de France,099-08,12,Rachel,TOUITOU,femme,ECO,Ecologistes,false
099,Français établis hors de France,099-08,13,Isabelle,RIVOLET,femme,NUPES,Nouvelle Union Populaire Écologique et Sociale,false
099,Français établis hors de France,099-09,1,Mohamed,OULKHOUIR,homme,DVD,Divers droite,false
099,Français établis hors de France,099-09,2,Elisabeth,MORENO,femme,ENS,Ensemble ! (Majorité présidentielle),false
099,Français établis hors de France,099-09,3,Karim,BEN CHEÏKH,homme,NUPES,Nouvelle Union Populaire Écologique et Sociale,false
099,Français établis hors de France,099-09,4,Thiaba,BRUNI,femme,DVG,Divers gauche,false
099,Français établis hors de France,099-09,5,Camille,ZOUON,homme,DIV,Divers,false
099,Français établis hors de France,099-09,6,Fatou,SAGNA SOW,femme,DVC,Divers centre,false
099,Français établis hors de France,099-09,7,M'Jid,EL GUERRAB,homme,DVC,Divers centre,true
099,Français établis hors de France,099-09,8,Ludivine,SORDET,femme,RN,Rassemblement National,false
099,Français établis hors de France,099-09,9,Nathalie,AMIOT,femme,REC,Reconquête !,false
099,Français établis hors de France,099-09,10,Ahmed,EDDARRAZ,homme,DVC,Divers centre,false
099,Français établis hors de France,099-09,11,Jean-Claude,FONTANIVE,homme,DIV,Divers,false
099,Français établis hors de France,099-09,12,David,AZOULAY,homme,DVC,Divers centre,false
099,Français établis hors de France,099-09,13,Nacim,BENDEDDOUCHE,homme,DVG,Divers gauche,false
099,Français établis hors de France,099-09,14,Oumar,BA,homme,DVC,Divers centre,false
099,Français établis hors de France,099-09,15,Samira,HERBAL,femme,DVC,Divers centre,false
099,Français établis hors de France,099-09,16,Sébastien,PERIMONY,homme,DVG,Divers gauche,false
099,Français établis hors de France,099-09,17,Naïma,M'FADDEL,femme,LR,Les Républicains,false
099,Français établis hors de France,099-09,18,Rachida,KAAOUT,femme,DVC,Divers centre,false
099,Français établis hors de France,099-09,19,Hassan,BEN M'BAREK,homme,DIV,Divers,false
099,Français établis hors de France,099-09,20,Emilie,MARCHES-OUZITANE,femme,RDG,Parti radical de gauche,false
099,Français établis hors de France,099-09,21,Jean-Claude,MARTINEZ,homme,DXD,Divers extrême droite,false
099,Français établis hors de France,099-09,22,Mehdi,REDDAD,homme,DVC,Divers centre,false
099,Français établis hors de France,099-10,1,Aurélie,PIRILLO,femme,LR,Les Républicains,false
099,Français établis hors de France,099-10,2,Georges,AZAR,homme,REC,Reconquête !,false
099,Français établis hors de France,099-10,3,Justin,DOUDY,homme,DIV,Divers,false
099,Français établis hors de France,099-10,4,Amélia,LAKRAFI,femme,ENS,Ensemble ! (Majorité présidentielle),true
099,Français établis hors de France,099-10,5,Caline,MAARAOUI,femme,DIV,Divers,false
099,Français établis hors de France,099-10,6,Alain,TAIEB,homme,DVC,Divers centre,false
099,Français établis hors de France,099-10,7,Elisabeth,DARVISH,femme,DVC,Divers centre,false
099,Français établis hors de France,099-10,8,Caroline,DUGUÉ,femme,DVG,Divers gauche,false
099,Français établis hors de France,099-10,9,Chantal,MOUSSA,femme,NUPES,Nouvelle Union Populaire Écologique et Sociale,false
099,Français établis hors de France,099-10,10,Serilo,LOOKY,homme,DIV,Divers,false
099,Français établis hors de France,099-10,11,Regina,MALONGA DUCELLIER,femme,DIV,Divers,false
099,Français établis hors de France,099-10,12,Deborah,RAUMAIN,femme,RN,Rassemblement National,false
099,Français établis hors de France,099-10,13,Ali Camille,HOJEIJ,homme,DVC,Divers centre,false
099,Français établis hors de France,099-10,14,Viviane,ZINZINDOHOUE,femme,ECO,Ecologistes,false
099,Français établis hors de France,099-10,15,Odile,MOJON-CHEMINADE,femme,DVD,Divers droite,false
099,Français établis hors de France,099-10,16,Ubah,ASKAR-WABERI,femme,DSV,Droite souverainiste,false
099,Français établis hors de France,099-11,1,Anne,GENETET,femme,ENS,Ensemble ! (Majorité présidentielle),true
099,Français établis hors de France,099-11,2,Pascal,GENTIL,homme,DVC,Divers centre,false
099,Français établis hors de France,099-11,3,Marc,GUYON,homme,REC,Reconquête !,false
099,Français établis hors de France,099-11,4,Tamila,TAPAYEVA,femme,DSV,Droite souverainiste,false
099,Français établis hors de France,099-11,5,Catya,MARTIN,femme,LR,Les Républicains,false
099,Français établis hors de France,099-11,6,Dominique,VIDAL,femme,NUPES,Nouvelle Union Populaire Écologique et Sociale,false
099,Français établis hors de France,099-11,7,Olivier,BURLOTTE,homme,RN,Rassemblement National,false
099,Français établis hors de France,099-11,8,Christine,VIAL KAYSER,femme,ECO,Ecologistes,false
971,Guadeloupe,971-01,1,Raphaël,CECE,homme,DXG,Divers extrême gauche,false
971,Guadeloupe,971-01,2,Olivier,SERVA,homme,DVG,Divers gauche,true
971,Guadeloupe,971-01,3,Henri,ANGOL,homme,DIV,Divers,false
971,Guadeloupe,971-01,4,Alix,NABAJOTH,homme,DVG,Divers gauche,false
971,Guadeloupe,971-01,5,Rudy,FARO,homme,DIV,Divers,false
971,Guadeloupe,971-01,6,"Thierry, Lucien",FABULAS,homme,RN,Rassemblement National,false
971,Guadeloupe,971-01,7,Dominique,BIRAS,homme,DVG,Divers gauche,false
971,Guadeloupe,971-01,8,Francillonne,JACOBY-KOALY,homme,DVG,Divers gauche,false
971,Guadeloupe,971-01,9,Christian,CIVILISE,homme,ECO,Ecologistes,false
971,Guadeloupe,971-01,10,Eric,JEAN-PHILIPPE,homme,DIV,Divers,false
971,Guadeloupe,971-01,11,Nadège,MONTOUT,femme,NUPES,Nouvelle Union Populaire Écologique et Sociale,false
971,Guadeloupe,971-01,12,Marie,SMITE,femme,UDI,Union des Démocrates et des Indépendants,false
971,Guadeloupe,971-02,1,Dun,FERUS,homme,LR,Les Républicains,false
971,Guadeloupe,971-02,2,Sonia,RETOUR,femme,UDI,Union des Démocrates et des Indépendants,false
971,Guadeloupe,971-02,3,Justine,BENIN,femme,ENS,Ensemble ! (Majorité présidentielle),true
971,Guadeloupe,971-02,4,Pauline,COUVIN,femme,ECO,Ecologistes,false
971,Guadeloupe,971-02,5,Ludovic,TOLASSY,homme,REG,Régionaliste,false
971,Guadeloupe,971-02,6,Michel,TOLA,homme,DVG,Divers gauche,false
971,Guadeloupe,971-02,7,Christiane,DELANNAY-CLARA,femme,DSV,Droite souverainiste,false
971,Guadeloupe,971-02,8,Michel,GIRDARY-RAMSSAMY,homme,RN,Rassemblement National,false
971,Guadeloupe,971-02,9,Nancy,MATHIAS,femme,DVD,Divers droite,false
971,Guadeloupe,971-02,10,Paola,PLANTIER,femme,REC,Reconquête !,false
971,Guadeloupe,971-02,11,Christian,BAPTISTE,homme,NUPES,Nouvelle Union Populaire Écologique et Sociale,false
971,Guadeloupe,971-02,12,Aline,CERIL,femme,DXG,Divers extrême gauche,false
971,Guadeloupe,971-02,13,Gérald,BOUGRER,homme,DIV,Divers,false
971,Guadeloupe,971-02,14,Steeve,ROUYAR-CIREDERF,homme,DIV,Divers,false
971,Guadeloupe,971-02,15,Michelle,MAXO,femme,ECO,Ecologistes,false
971,Guadeloupe,971-03,1,Christian-Georges,HENRY-LEO,homme,DIV,Divers,false
971,Guadeloupe,971-03,2,Hubert,QUIABA,homme,ECO,Ecologistes,false
971,Guadeloupe,971-03,3,Ferdy,LOUISY,homme,ENS,Ensemble ! (Majorité présidentielle),false
971,Guadeloupe,971-03,4,Sidjie,ESDRAS,femme,DXG,Divers extrême gauche,false
971,Guadeloupe,971-03,5,Raphaël,LAPIN,homme,DVG,Divers gauche,false
971,Guadeloupe,971-03,6,Rody,TOLASSY,homme,RN,Rassemblement National,false
971,Guadeloupe,971-03,7,Fauvert,SAVAN,homme,DIV,Divers,false
971,Guadeloupe,971-03,8,Marie-Laure,AIGLE,femme,FI,La France Insoumise,false
971,Guadeloupe,971-03,9,Béatrice,GAMA,femme,UDI,Union des Démocrates et des Indépendants,false
971,Guadeloupe,971-03,10,Félix Alain,FLEMIN,homme,DXG,Divers extrême gauche,false
971,Guadeloupe,971-03,11,Delphine,PIERQUIN,femme,LR,Les Républicains,false
