id,prenom,nom,sexe,sortante,circonscription,parti,dissidence,lien,twitter
8108,Christophe,Soustelle,homme,,090-01,RN,,https://rassemblementnational.fr/elections-legislatives/,
7302,Baptiste,Petitjean,homme,,090-02,LRM,,https://nos-candidats.avecvous.fr/Dossier-presse-Vague-1.pdf,
7301,Michel,Zumkeller,homme,checked,090-02,"LR,UDI",,https://republicains.fr/actualites/2022/02/16/decision-de-la-commission-nationale-dinvestiture-7/,
7303,Florian,Chauche,homme,,090-02,LFI,,https://lafranceinsoumise.fr/2022/05/10/elections-legislatives-2022-la-france-insoumise-investit-ses-candidat-de-la-nouvelle-union-populaire-ecologique-et-sociale/,
8109,Sophie,Carnicer,femme,,090-02,RN,,https://rassemblementnational.fr/elections-legislatives/,
7306,Medhy,Zeghouf,homme,,091-01,LRM,,https://www.contexte.com/medias/pdf/medias-documents/2022/5/investis_vague3-ddef82222c9a44b0b69d459d788e9dec.pdf,
7305,Antoine,De Scorraille,homme,,091-01,Parti animaliste,,https://parti-animaliste.fr/legislatives2022,
7304,Samira,Ketfi,femme,,091-01,LR,,https://republicains.fr/actualites/2021/11/19/decision-de-la-commission-nationale-dinvestiture/,
7307,Farida,Amrani,femme,,091-01,LFI,,https://lafranceinsoumise.fr/2022/05/10/elections-legislatives-2022-la-france-insoumise-investit-ses-candidat-de-la-nouvelle-union-populaire-ecologique-et-sociale/,https://twitter.com/Farida_Amrani_
7744,Thiebauld,Vega,homme,,091-01,RN,,https://rassemblementnational.fr/elections-legislatives/,
7310,Naïma,Sifer,femme,,091-02,LRM,,https://www.contexte.com/medias/pdf/medias-documents/2022/5/investis_vague3-ddef82222c9a44b0b69d459d788e9dec.pdf,
7309,Pascal,Lemaire,homme,,091-02,Parti animaliste,,https://parti-animaliste.fr/legislatives2022,
7311,Mathieu,Hillaire,homme,,091-02,LFI,,https://lafranceinsoumise.fr/2022/05/10/elections-legislatives-2022-la-france-insoumise-investit-ses-candidat-de-la-nouvelle-union-populaire-ecologique-et-sociale/,https://twitter.com/M_HILLAIRE
7308,Bernard,Bouley,homme,checked,091-02,LR,,https://republicains.fr/actualites/2021/11/19/decision-de-la-commission-nationale-dinvestiture/,
7745,Nathalie,Carvalho,femme,,091-02,RN,,https://rassemblementnational.fr/elections-legislatives/,
7315,Alexis,Izard,homme,,091-03,LRM,,https://www.contexte.com/medias/pdf/medias-documents/2022/5/investis_vague3-ddef82222c9a44b0b69d459d788e9dec.pdf,
7312,Isabelle,Perdereau,femme,,091-03,LR,,https://republicains.fr/actualites/2021/11/19/decision-de-la-commission-nationale-dinvestiture/,
7313,Gérard,Lemoigne,homme,,091-03,Parti animaliste,,https://parti-animaliste.fr/legislatives2022,
7314,Steevy,Gustave,homme,,091-03,EE-LV,,https://www.eelv.fr/files/2022/05/Scenario-Investiture.pdf,https://twitter.com/SteevyGustave
7746,Gilbert,Mousnier,homme,,091-03,RN,,https://rassemblementnational.fr/elections-legislatives/,
7318,Marie-Pierre,Rixain,homme,checked,091-04,LRM,,https://www.contexte.com/medias/pdf/medias-documents/2022/5/investis_vague3-ddef82222c9a44b0b69d459d788e9dec.pdf,
7317,Jean-Pierre,Coquelet,homme,,091-04,Parti animaliste,,https://parti-animaliste.fr/legislatives2022,
7316,Jérémy,Martin,homme,,091-04,LR,,https://republicains.fr/actualites/2021/11/19/decision-de-la-commission-nationale-dinvestiture/,
7319,Amadou,Deme,homme,,091-04,PCF,,,
7747,Alain,Boutaleb,homme,,091-04,RN,,https://rassemblementnational.fr/elections-legislatives/,
7320,Paul,Midy,homme,,091-05,LRM,,https://nos-candidats.avecvous.fr/Dossier-presse-Vague-1.pdf,
7321,Cédric,Villani,homme,checked,091-05,Génération écologie,,https://www.leparisien.fr/essonne-91/legislatives-en-essonne-elu-depute-lrem-il-y-a-cinq-ans-cedric-villani-repart-mais-avec-lunion-de-la-gauche-09-05-2022-I7QAEHF4ZJHYXD2LRMIBWLRHYA.php,https://twitter.com/VillaniCedric
7748,Christophe,Debon,homme,,091-05,RN,,https://rassemblementnational.fr/elections-legislatives/,
7325,Amélie,de Montchalin,femme,,091-06,LRM,,https://nos-candidats.avecvous.fr/Dossier-presse-Vague-1.pdf,
7324,Esther,Bommelaer,femme,,091-06,Parti animaliste,,https://parti-animaliste.fr/legislatives2022,
7323,Jérôme,Guedj,homme,,091-06,PS,,https://www.contexte.com/medias/pdf/medias-documents/2022/5/vague1_investitures_ps_nupes-896b6d8e81644c90819c172aea1049b5.pdf,https://twitter.com/JeromeGuedj
7322,Chantal,Lacarrière,femme,,091-06,LR,,https://republicains.fr/actualites/2021/11/19/decision-de-la-commission-nationale-dinvestiture/,
7749,Brigitte,Leuliet,femme,,091-06,RN,,https://rassemblementnational.fr/elections-legislatives/,
7327,Robin,Reda,homme,checked,091-07,LRM,,https://www.contexte.com/medias/pdf/medias-documents/2022/5/investis_vague3-ddef82222c9a44b0b69d459d788e9dec.pdf,
7328,Claire,Lejeune,femme,,091-07,LFI,,https://lafranceinsoumise.fr/2022/05/10/elections-legislatives-2022-la-france-insoumise-investit-ses-candidat-de-la-nouvelle-union-populaire-ecologique-et-sociale/,https://twitter.com/ClaireMLejeune
7326,Paul,Le Cornec,homme,,091-07,Parti animaliste,,https://parti-animaliste.fr/legislatives2022,
7750,Audrey,Guibert,femme,,091-07,RN,,https://rassemblementnational.fr/elections-legislatives/,
7331,Emilie,Chazette-Guillet,femme,,091-08,LFI,,https://lafranceinsoumise.fr/2022/05/10/elections-legislatives-2022-la-france-insoumise-investit-ses-candidat-de-la-nouvelle-union-populaire-ecologique-et-sociale/,https://twitter.com/EmilieChazette
7329,Daniel,Jacob,homme,,091-08,Parti animaliste,,https://parti-animaliste.fr/legislatives2022,
7330,Mohamed,Bida,homme,,091-08,LRM,,https://www.contexte.com/medias/pdf/medias-documents/2022/5/investis_vague3-ddef82222c9a44b0b69d459d788e9dec.pdf,
7335,Marie,Guévenoux,femme,checked,091-09,LRM,,https://nos-candidats.avecvous.fr/Dossier-presse-Vague-1.pdf,
7332,Véronique,Carantois,femme,,091-09,LR,,https://republicains.fr/actualites/2021/11/19/decision-de-la-commission-nationale-dinvestiture/,
7334,Nadhéra,Beletreche,femme,,091-09,EE-LV,,https://www.eelv.fr/files/2022/05/Scenario-Investiture.pdf,https://twitter.com/Nad_Beletreche
7333,Antonin,Bernard,homme,,091-09,Parti animaliste,,https://parti-animaliste.fr/legislatives2022,
7751,Philippe,Steens,homme,,091-09,RN,,https://rassemblementnational.fr/elections-legislatives/,
7338,Nadia,Carcasset,femme,,091-10,LRM,,https://www.contexte.com/medias/pdf/medias-documents/2022/5/investis_vague3-ddef82222c9a44b0b69d459d788e9dec.pdf,
7337,Claudine,Cormier,femme,,091-10,Parti animaliste,,https://parti-animaliste.fr/legislatives2022,
7339,Antoine,Léaument,homme,,091-10,LFI,,https://lafranceinsoumise.fr/2022/05/10/elections-legislatives-2022-la-france-insoumise-investit-ses-candidat-de-la-nouvelle-union-populaire-ecologique-et-sociale/,https://twitter.com/ALeaument
7336,Nicolas,de Boishue,homme,,091-10,LR,,https://republicains.fr/actualites/2021/11/19/decision-de-la-commission-nationale-dinvestiture/,
7752,Marie,Godier,femme,,091-10,RN,,https://rassemblementnational.fr/elections-legislatives/,
7342,Marie-Ange,Badin,femme,,092-01,LRM,,https://www.contexte.com/medias/pdf/medias-documents/2022/5/investis_vague3-ddef82222c9a44b0b69d459d788e9dec.pdf,
7340,Abdelaziz,Bentaj,homme,,092-01,LR,,https://republicains.fr/actualites/2021/11/24/decision-de-la-commission-nationale-dinvestiture-2/,
7341,Gary,Chollet,homme,,092-01,Parti animaliste,,https://parti-animaliste.fr/legislatives2022,
7343,Elsa,Faucillon,femme,checked,092-01,PCF,,,https://twitter.com/ElsaFaucillon
7831,Mariam Nassere,Camara,femme,,092-01,RN,,https://rassemblementnational.fr/elections-legislatives/,
8179,Marie-Laure,Décaillet,femme,,092-01,Reconquête,,https://www.leparisien.fr/hauts-de-seine-92/legislatives-dans-les-hauts-de-seine-qui-sont-les-candidats-rn-et-reconquete-29-04-2022-EV27RRGJK5HDROQ5CCGIG6RY6Q.php,
7346,Francesca,Pasquini,femme,,092-02,EE-LV,,https://www.eelv.fr/files/2022/05/Scenario-Investiture.pdf,https://twitter.com/FMPasquini
7344,Marie-Dominique,Aeschlimann,femme,,092-02,LR,,https://republicains.fr/actualites/2021/11/24/decision-de-la-commission-nationale-dinvestiture-2/,
7345,Emilia,Denoo,femme,,092-02,Parti animaliste,,https://parti-animaliste.fr/legislatives2022,
7347,Baï-Audrey,Achidi,femme,,092-02,LRM,,https://www.contexte.com/medias/pdf/medias-documents/2022/5/investis_vague3-ddef82222c9a44b0b69d459d788e9dec.pdf,
7832,Philippe,Millot,homme,,092-02,RN,,https://rassemblementnational.fr/elections-legislatives/,
8180,Frédérique,Faure,femme,,092-02,Reconquête,,https://www.leparisien.fr/hauts-de-seine-92/legislatives-dans-les-hauts-de-seine-qui-sont-les-candidats-rn-et-reconquete-29-04-2022-EV27RRGJK5HDROQ5CCGIG6RY6Q.php,
7351,Sara,Tij,femme,,092-03,LFI,,https://lafranceinsoumise.fr/2022/05/10/elections-legislatives-2022-la-france-insoumise-investit-ses-candidat-de-la-nouvelle-union-populaire-ecologique-et-sociale/,https://twitter.com/sarinsoumise
7348,Philippe,Juvin,homme,,092-03,LR,,https://republicains.fr/actualites/2022/02/16/decision-de-la-commission-nationale-dinvestiture-7/,https://twitter.com/philippejuvin
7350,Aurélie,Taquillain,femme,,092-03,LRM,,https://www.contexte.com/medias/pdf/medias-documents/2022/5/investis_vague3-ddef82222c9a44b0b69d459d788e9dec.pdf,
7349,Vincent,Manresa,homme,,092-03,Parti animaliste,,https://parti-animaliste.fr/legislatives2022,
7833,Agnès,Laffite,femme,,092-03,RN,,https://rassemblementnational.fr/elections-legislatives/,
8181,Cécile,Derieux,femme,,092-03,Reconquête,,https://www.leparisien.fr/hauts-de-seine-92/legislatives-dans-les-hauts-de-seine-qui-sont-les-candidats-rn-et-reconquete-29-04-2022-EV27RRGJK5HDROQ5CCGIG6RY6Q.php,
7352,Guilhem,Saïz,homme,,092-04,Parti animaliste,,https://parti-animaliste.fr/legislatives2022,
7353,Sabrina,Sebaihi,femme,,092-04,EE-LV,,https://www.eelv.fr/files/2022/05/Scenario-Investiture.pdf,https://twitter.com/SabrinaSebaihi
7354,Isabelle,Florennes,femme,,092-04,LRM,,https://www.contexte.com/medias/pdf/medias-documents/2022/5/investis_vague3-ddef82222c9a44b0b69d459d788e9dec.pdf,
7834,Mélina,Gave,femme,,092-04,RN,,https://rassemblementnational.fr/elections-legislatives/,
7355,Pierre,Chassat,homme,,092-05,LR,,https://republicains.fr/actualites/2021/11/24/decision-de-la-commission-nationale-dinvestiture-2/,
7357,Céline,Calvez,femme,checked,092-05,LRM,,https://www.contexte.com/medias/pdf/medias-documents/2022/5/investis_vague3-ddef82222c9a44b0b69d459d788e9dec.pdf,
7358,Léa,Druet-Faivre,femme,,092-05,LFI,,https://lafranceinsoumise.fr/2022/05/10/elections-legislatives-2022-la-france-insoumise-investit-ses-candidat-de-la-nouvelle-union-populaire-ecologique-et-sociale/,https://twitter.com/leadruet_UP
7356,Cyril,Crosnier Leconte,homme,,092-05,Parti animaliste,,https://parti-animaliste.fr/legislatives2022,
7835,Liliane,Pradier,femme,,092-05,RN,,https://rassemblementnational.fr/elections-legislatives/,
8182,Alexandre,Rousset,homme,,092-05,Reconquête,,https://www.leparisien.fr/hauts-de-seine-92/legislatives-dans-les-hauts-de-seine-qui-sont-les-candidats-rn-et-reconquete-29-04-2022-EV27RRGJK5HDROQ5CCGIG6RY6Q.php,
7362,Constance,Le Grip,femme,checked,092-06,LRM,,https://www.contexte.com/medias/pdf/medias-documents/2022/5/investis_vague3-ddef82222c9a44b0b69d459d788e9dec.pdf,
7360,Denis,Marchiset,homme,,092-06,Parti animaliste,,https://parti-animaliste.fr/legislatives2022,
