dep,nom_dep,code_circo,00,prenom,nom,sexe,code_nuance,nuance,id,prenom,nom,sexe,sortante,circonscription,parti,checked,lien,twitter,
003,Allier,003-03,09,Sophie,LACOUR,femme,REC,Reconquête !,,,,,,,,,,,
003,Allier,003-03,10,Lydie,CORBIN,femme,DSV,Droite souverainiste,,,,,,,,,,,
004,Alpes-de-Haute-Provence,004-01,01,Laurine,MIFFRED,femme,REC,Reconquête !,,,,,,,,,,,
004,Alpes-de-Haute-Provence,004-01,02,Sylvie,LYONS,femme,SOC,Parti socialiste,,,,,,,,,,,
004,Alpes-de-Haute-Provence,004-01,03,Dominique,BLANC,femme,DVD,Divers droite,,,,,,,,,,,
004,Alpes-de-Haute-Provence,004-01,04,Nicole,VAN HEESBEKE,femme,ECO,Ecologistes,,,,,,,,,,,
004,Alpes-de-Haute-Provence,004-01,05,Annabel,ROS,femme,DXG,Divers extrême gauche,8451,Annabel,Ros,femme,,004-01,LO,,https://www.lutte-ouvriere.org/legislatives,,
004,Alpes-de-Haute-Provence,004-01,06,Bruno,POTIE,homme,DIV,Divers,,,,,,,,,,,
004,Alpes-de-Haute-Provence,004-01,07,Paul,AUDAN,homme,ENS,Ensemble ! (Majorité présidentielle),5684,Paul,Audan,homme,,004-01,LRM,,https://www.contexte.com/medias/pdf/medias-documents/2022/5/investis_vague3-ddef82222c9a44b0b69d459d788e9dec.pdf,,
004,Alpes-de-Haute-Provence,004-01,08,Pascal,RECOTILLET,homme,REG,Régionaliste,9280,Pascal ,Recotillet,homme,,004-01,Partit occitan,,https://www.jornalet.com/documents/les-candidats-occitanistes-des-legislatives-de-juin-2022.pdf,,
004,Alpes-de-Haute-Provence,004-01,09,Patricia,ROLLAND,femme,ECO,Ecologistes,,,,,,,,,,,
004,Alpes-de-Haute-Provence,004-01,10,Delphine,BAGARRY,femme,ECO,Ecologistes,5685,Delphine,Bagarry,femme,checked,004-01,Nouveaux démocrates,,,https://twitter.com/DBagarry,
004,Alpes-de-Haute-Provence,004-01,11,Christian,GIRARD,homme,RN,Rassemblement National,7640,Christian,Girard,homme,,004-01,RN,,https://rassemblementnational.fr/elections-legislatives/,,
004,Alpes-de-Haute-Provence,004-01,12,Romaric,GIACOMINO,homme,DSV,Droite souverainiste,,,,,,,,,,,
004,Alpes-de-Haute-Provence,004-02,01,Hervé,GUERRERA,homme,REG,Régionaliste,9278,Hervé,Guerrera,homme,,004-02,Partit occitan,,https://www.jornalet.com/documents/les-candidats-occitanistes-des-legislatives-de-juin-2022.pdf,,
004,Alpes-de-Haute-Provence,004-02,02,Marie,FERREIRA,femme,UDI,Union des Démocrates et des Indépendants,,,,,,,,,,,
004,Alpes-de-Haute-Provence,004-02,03,Clémence,RAZEAU,femme,ECO,Ecologistes,,,,,,,,,,,
004,Alpes-de-Haute-Provence,004-02,04,Myriam,CADENEL,femme,REC,Reconquête !,,,,,,,,,,,
004,Alpes-de-Haute-Provence,004-02,05,Nathalie,HUE-COURTIN,femme,ECO,Ecologistes,,,,,,,,,,,
004,Alpes-de-Haute-Provence,004-02,06,Frédéric,KECHRA,homme,DXG,Divers extrême gauche,8452,Frédéric,Kechra,homme,,004-02,LO,,https://www.lutte-ouvriere.org/legislatives,,
004,Alpes-de-Haute-Provence,004-02,07,Danièle,DAUX,femme,DSV,Droite souverainiste,,,,,,,,,,,
004,Alpes-de-Haute-Provence,004-02,08,Aurélie,ABEILLE,femme,RN,Rassemblement National,7641,Aurélie,Abeille,femme,,004-02,RN,,https://rassemblementnational.fr/elections-legislatives/,,
004,Alpes-de-Haute-Provence,004-02,09,Laurent,VICENTE,homme,DXG,Divers extrême gauche,,,,,,,,,,,
004,Alpes-de-Haute-Provence,004-02,10,Jean-Luc,SOLER,homme,DXG,Divers extrême gauche,,,,,,,,,,,
004,Alpes-de-Haute-Provence,004-02,11,Christophe,CASTANER,homme,ENS,Ensemble ! (Majorité présidentielle),5687,Christophe,Castaner,homme,checked,004-02,LRM,,https://www.contexte.com/medias/pdf/medias-documents/2022/5/investis_vague3-ddef82222c9a44b0b69d459d788e9dec.pdf,,
004,Alpes-de-Haute-Provence,004-02,12,Léo,WALTER,homme,FI,La France Insoumise,5688,Léo,Walter,homme,,004-02,LFI,,https://lafranceinsoumise.fr/2022/05/10/elections-legislatives-2022-la-france-insoumise-investit-ses-candidat-de-la-nouvelle-union-populaire-ecologique-et-sociale/,https://twitter.com/LeoWalter04,
004,Alpes-de-Haute-Provence,004-02,13,Thierry,BEGNIS,homme,ECO,Ecologistes,5686,Thierry,Begnis,homme,,004-02,Parti animaliste,,https://parti-animaliste.fr/legislatives2022,,
005,Hautes-Alpes,005-01,01,Christine,GAMERRE,femme,ECO,Ecologistes,,,,,,,,,,,
005,Hautes-Alpes,005-01,02,Michel,PHILIPPO,homme,FI,La France Insoumise,5692,Michel,Philippo,homme,,005-01,LFI,,https://lafranceinsoumise.fr/2022/05/10/elections-legislatives-2022-la-france-insoumise-investit-ses-candidat-de-la-nouvelle-union-populaire-ecologique-et-sociale/,https://twitter.com/PhilippoMichel,
005,Hautes-Alpes,005-01,03,Pascale,BOYER,femme,ENS,Ensemble ! (Majorité présidentielle),5691,Pascale,Boyer,femme,checked,005-01,LRM,,https://www.contexte.com/medias/pdf/medias-documents/2022/5/investis_vague3-ddef82222c9a44b0b69d459d788e9dec.pdf,,
005,Hautes-Alpes,005-01,04,Fabienne,PRATALI,femme,ECO,Ecologistes,5690,Fabienne,Pratali,femme,,005-01,Parti animaliste,,https://parti-animaliste.fr/legislatives2022,,
005,Hautes-Alpes,005-01,05,Camille,HERBAUT,femme,DSV,Droite souverainiste,,,,,,,,,,,
005,Hautes-Alpes,005-01,06,Patricia,HOURS,femme,REC,Reconquête !,,,,,,,,,,,
005,Hautes-Alpes,005-01,07,Roland,SCARAMOZZINO,homme,ECO,Ecologistes,,,,,,,,,,,
005,Hautes-Alpes,005-01,08,Lise,RECOTILLET,femme,REG,Régionaliste,9279,Lise,Recotillet,femme,,005-01,Partit occitan,,https://www.jornalet.com/documents/les-candidats-occitanistes-des-legislatives-de-juin-2022.pdf,,
005,Hautes-Alpes,005-01,09,Eric,SARLIN,homme,RN,Rassemblement National,7827,Éric,Sarlin,homme,,005-01,RN,,https://rassemblementnational.fr/elections-legislatives/,,
005,Hautes-Alpes,005-01,10,Kevin,PARA,homme,LR,Les Républicains,5689,Kevin,Para,homme,,005-01,LR,,https://republicains.fr/actualites/2021/10/21/decision-de-la-commission-nationale-dinvestiture-du-mercredi-20-octobre/,,
005,Hautes-Alpes,005-01,11,Véronique,BUISSON,femme,DXG,Divers extrême gauche,8453,Véronique,Buisson,femme,,005-01,LO,,https://www.lutte-ouvriere.org/legislatives,,
005,Hautes-Alpes,005-02,01,Joel,GIRAUD,homme,ENS,Ensemble ! (Majorité présidentielle),5695,Joël,Giraud,homme,,005-02,LRM,,https://www.contexte.com/medias/pdf/medias-documents/2022/5/investis_vague3-ddef82222c9a44b0b69d459d788e9dec.pdf,,
005,Hautes-Alpes,005-02,02,Sandrine,BESSONNIER,femme,DSV,Droite souverainiste,,,,,,,,,,,
005,Hautes-Alpes,005-02,03,Rémi,ROUX,homme,DVG,Divers gauche,,,,,,,,,,,
005,Hautes-Alpes,005-02,04,Margot,PELISSIER,femme,REC,Reconquête !,,,,,,,,,,,
005,Hautes-Alpes,005-02,05,Carole,CHAUVET,femme,LR,Les Républicains,5693,Carole,Chauvet,femme,,005-02,LR,,https://republicains.fr/actualites/2021/10/21/decision-de-la-commission-nationale-dinvestiture-du-mercredi-20-octobre/,,
005,Hautes-Alpes,005-02,06,Yann,PASSEREAU,homme,ECO,Ecologistes,5694,Yann,Passereau,homme,,005-02,Parti animaliste,,https://parti-animaliste.fr/legislatives2022,,
005,Hautes-Alpes,005-02,07,Boris,GUIGNARD,homme,DXG,Divers extrême gauche,8454,Boris,Guignard,homme,,005-02,LO,,https://www.lutte-ouvriere.org/legislatives,,
005,Hautes-Alpes,005-02,08,Louis,ALBRAND,homme,RN,Rassemblement National,7828,Louis,Albrand,homme,,005-02,RN,,https://rassemblementnational.fr/elections-legislatives/,,
005,Hautes-Alpes,005-02,09,Capucine,MOUNAL,femme,FI,La France Insoumise,5696,Capucine,Gambier,femme,,005-02,LFI,,https://lafranceinsoumise.fr/2022/05/10/elections-legislatives-2022-la-france-insoumise-investit-ses-candidat-de-la-nouvelle-union-populaire-ecologique-et-sociale/,,
006,Alpes-Maritimes,006-01,01,Florent,IMBERT,homme,DXG,Divers extrême gauche,8455,Florent,Imbert,homme,,006-01,LO,,https://www.lutte-ouvriere.org/legislatives,,
006,Alpes-Maritimes,006-01,02,Eric,CIOTTI,homme,LR,Les Républicains,5698,Eric,Ciotti,homme,checked,006-01,LR,,https://republicains.fr/actualites/2022/05/05/decision-de-la-commission-nationale-dinvestiture-8/,,
006,Alpes-Maritimes,006-01,03,Nathalie,DLOUSSKY,femme,DIV,Divers,,,,,,,,,,,
006,Alpes-Maritimes,006-01,04,Muriel,VITETTI,femme,RN,Rassemblement National,7642,Muriel,Vitetti,femme,,006-01,RN,,https://rassemblementnational.fr/elections-legislatives/,,
006,Alpes-Maritimes,006-01,05,Loïc,LALANDE,homme,ECO,Ecologistes,5697,Loïc,Lalande,homme,,006-01,Parti animaliste,,https://parti-animaliste.fr/legislatives2022,,
006,Alpes-Maritimes,006-01,06,Kenza,ATHANASOPOULOS,femme,DVG,Divers gauche,,,,,,,,,,,
006,Alpes-Maritimes,006-01,07,Sylvie,ZAKRZEWSKI,femme,DSV,Droite souverainiste,,,,,,,,,,,
006,Alpes-Maritimes,006-01,08,Graig,MONETTI,homme,ENS,Ensemble ! (Majorité présidentielle),5699,Graig,Monetti,homme,,006-01,LRM,,https://www.contexte.com/medias/pdf/medias-documents/2022/5/investis_vague3-ddef82222c9a44b0b69d459d788e9dec.pdf,,
006,Alpes-Maritimes,006-01,09,Chantal,BEAUDET,femme,DIV,Divers,,,,,,,,,,,
006,Alpes-Maritimes,006-01,10,Christian,RAZEAU,homme,ECO,Ecologistes,,,,,,,,,,,
006,Alpes-Maritimes,006-01,11,Anne-Laure,CHAINTRON,femme,FI,La France Insoumise,5700,Anne-Laure,Chaintron,femme,,006-01,LFI,,https://lafranceinsoumise.fr/2022/05/10/elections-legislatives-2022-la-france-insoumise-investit-ses-candidat-de-la-nouvelle-union-populaire-ecologique-et-sociale/,https://twitter.com/ChaintronAnne,
006,Alpes-Maritimes,006-01,12,Lalla-Chama Gabrielle,BEN MOULAY,femme,ECO,Ecologistes,,,,,,,,,,,
006,Alpes-Maritimes,006-02,01,Philippe,MORLOT,homme,DSV,Droite souverainiste,,,,,,,,,,,
006,Alpes-Maritimes,006-02,02,Emmanuelle,SULTANI,femme,ECO,Ecologistes,,,,,,,,,,,
006,Alpes-Maritimes,006-02,03,Jean-Marc,MACARIO,homme,LR,Les Républicains,5701,Jean-Marc,Macario,homme,,006-02,LR,,https://republicains.fr/actualites/2022/05/05/decision-de-la-commission-nationale-dinvestiture-8/,,
006,Alpes-Maritimes,006-02,04,Sonia,NAFFATI,femme,FI,La France Insoumise,5702,Sonia,Naffati,femme,,006-02,LFI,,https://lafranceinsoumise.fr/2022/05/10/elections-legislatives-2022-la-france-insoumise-investit-ses-candidat-de-la-nouvelle-union-populaire-ecologique-et-sociale/,https://twitter.com/NaffatiSonia,
006,Alpes-Maritimes,006-02,05,Alexandre,GAIFFE,homme,DVD,Divers droite,,,,,,,,,,,
006,Alpes-Maritimes,006-02,06,Brigitte,REYNARD,femme,ECO,Ecologistes,,,,,,,,,,,
006,Alpes-Maritimes,006-02,07,Patrick,ISNARD,homme,REC,Reconquête !,,,,,,,,,,,
006,Alpes-Maritimes,006-02,08,Abdel,AÏSSOU,homme,DVD,Divers droite,,,,,,,,,,,
006,Alpes-Maritimes,006-02,09,Lionel,TIVOLI,homme,RN,Rassemblement National,7643,Lionel,Tivoli,homme,,006-02,RN,,https://rassemblementnational.fr/elections-legislatives/,,
006,Alpes-Maritimes,006-02,10,Alain,BOUILLEAUX,homme,DXG,Divers extrême gauche,8456,Alain,Bouilleaux,homme,,006-02,LO,,https://www.lutte-ouvriere.org/legislatives,,
006,Alpes-Maritimes,006-02,11,Loïc,DOMBREVAL,homme,ENS,Ensemble ! (Majorité présidentielle),5703,Loic,Dombreval,homme,checked,006-02,LRM,,https://www.contexte.com/medias/pdf/medias-documents/2022/5/investis_vague3-ddef82222c9a44b0b69d459d788e9dec.pdf,,
006,Alpes-Maritimes,006-02,12,Laurent,POTENTIER,homme,DIV,Divers,,,,,,,,,,,
006,Alpes-Maritimes,006-03,01,Estelle,JAQUET,femme,DXG,Divers extrême gauche,8457,Estelle,Jaquet,femme,,006-03,LO,,https://www.lutte-ouvriere.org/legislatives,,
006,Alpes-Maritimes,006-03,02,Gabriel-Kayne,MERCIER,homme,ECO,Ecologistes,5704,Gabriel-Kayne,Mercier,homme,,006-03,Parti animaliste,,https://parti-animaliste.fr/legislatives2022,,
006,Alpes-Maritimes,006-03,03,Philippe,VARDON,homme,REC,Reconquête !,,,,,,,,,,,
006,Alpes-Maritimes,006-03,04,Benoît,KANDEL,homme,RN,Rassemblement National,7644,Benoit,Kandel,homme,,006-03,RN,,https://rassemblementnational.fr/elections-legislatives/,,
006,Alpes-Maritimes,006-03,05,Enzo,GIUSTI,homme,FI,La France Insoumise,5707,Enzo,Giusti,homme,,006-03,LFI,,https://lafranceinsoumise.fr/2022/05/10/elections-legislatives-2022-la-france-insoumise-investit-ses-candidat-de-la-nouvelle-union-populaire-ecologique-et-sociale/,,
006,Alpes-Maritimes,006-03,06,David-André,DARMON,homme,ECO,Ecologistes,,,,,,,,,,,
006,Alpes-Maritimes,006-03,07,Philippe,PRADAL,homme,ENS,Ensemble ! (Majorité présidentielle),5706,Philippe,Pradal,homme,,006-03,LRM/Horizons,,https://horizonsleparti.fr/candidats/,,
006,Alpes-Maritimes,006-03,08,Marie-Françoise,CAUSSIN,femme,ECO,Ecologistes,,,,,,,,,,,
006,Alpes-Maritimes,006-03,09,Laurent,CASTILLO,homme,LR,Les Républicains,5705,Laurent,Castillo,homme,,006-03,LR,,https://republicains.fr/actualites/2022/05/05/decision-de-la-commission-nationale-dinvestiture-8/,,
006,Alpes-Maritimes,006-03,10,Dominique,BOY-MOTTARD,femme,RDG,Parti radical de gauche,,,,,,,,,,,
006,Alpes-Maritimes,006-03,11,Yann,BENOIT,homme,DIV,Divers,,,,,,,,,,,
006,Alpes-Maritimes,006-03,12,Sylvie,BONALDI,femme,ECO,Ecologistes,,,,,,,,,,,
006,Alpes-Maritimes,006-03,13,Marie-Ange,RIVIERE,femme,DSV,Droite souverainiste,,,,,,,,,,,
006,Alpes-Maritimes,006-04,01,Joseph,MARKIEL,homme,DXG,Divers extrême gauche,8458,Joseph,Markiel,homme,,006-04,LO,,https://www.lutte-ouvriere.org/legislatives,,
006,Alpes-Maritimes,006-04,02,David,BIEDER,homme,ECO,Ecologistes,5708,David,Bieder,homme,,006-04,Parti animaliste,,https://parti-animaliste.fr/legislatives2022,,
006,Alpes-Maritimes,006-04,03,Alexandra,VALETTA-ARDISSON,femme,ENS,Ensemble ! (Majorité présidentielle),,,,,,,,,,,
006,Alpes-Maritimes,006-04,04,Christine,BEYL,femme,ECO,Ecologistes,,,,,,,,,,,
006,Alpes-Maritimes,006-04,05,Pascal,DUCREUX,homme,ECO,Ecologistes,,,,,,,,,,,
006,Alpes-Maritimes,006-04,06,Fabrice,CARBONEL,homme,DSV,Droite souverainiste,,,,,,,,,,,
006,Alpes-Maritimes,006-04,07,Sophie,BOURNOT-POULET,femme,COM,Parti communiste français,9019,Sophie,Bournot,femme,,006-04,PCF,,https://www.contexte.com/medias/pdf/medias-documents/2022/5/tableau-circos-pcf-accord-nupes-7397ac805b5f4340a7ae16bd3c875949.pdf,,
006,Alpes-Maritimes,006-04,08,Roger,ROUX,homme,LR,Les Républicains,5709,Roger,Roux,homme,,006-04,LR,,https://republicains.fr/actualites/2022/05/05/decision-de-la-commission-nationale-dinvestiture-8/,,
006,Alpes-Maritimes,006-04,09,Alexandra,MASSON,femme,RN,Rassemblement National,5710,Alexandra,Masson,femme,,006-04,RN,,https://www.francebleu.fr/infos/politique/elections-legislatives-alexandra-masson-candidate-dans-la-quatrieme-circonscription-des-alpes-1651598285,,
006,Alpes-Maritimes,006-04,10,Damien,RIEU,homme,REC,Reconquête !,7575,Damien,Rieu,homme,,006-04,Reconquête,,https://twitter.com/DamienRieu/status/1523347305428004865,https://twitter.com/DamienRieu,
006,Alpes-Maritimes,006-05,01,Thibault,DELHEZ,homme,DSV,Droite souverainiste,,,,,,,,,,,
006,Alpes-Maritimes,006-05,02,Cédric,VELLA,homme,REC,Reconquête !,,,,,,,,,,,
006,Alpes-Maritimes,006-05,03,Nathalie,SOISSON,femme,ECO,Ecologistes,,,,,,,,,,,
006,Alpes-Maritimes,006-05,04,Marine,BRENIER-OHANESSIAN,femme,ENS,Ensemble ! (Majorité présidentielle),5714,Marine,Brenier,femme,checked,006-05,LRM/Horizons,,https://horizonsleparti.fr/candidats/,,
006,Alpes-Maritimes,006-05,05,Frank,KHALIFA,homme,RN,Rassemblement National,7646,Frank,Khalifa,homme,,006-05,RN,,https://rassemblementnational.fr/elections-legislatives/,,
006,Alpes-Maritimes,006-05,06,Christelle,D'INTORNI,femme,LR,Les Républicains,5712,Christelle,d’Intorni,femme,,006-05,LR,,https://republicains.fr/actualites/2022/05/05/decision-de-la-commission-nationale-dinvestiture-8/,,
006,Alpes-Maritimes,006-05,07,Agnès,BENKEMOUN,femme,DXG,Divers extrême gauche,8459,Agnès,Benkemoun,femme,,006-05,LO,,https://www.lutte-ouvriere.org/legislatives,,
006,Alpes-Maritimes,006-05,08,Philippe,BENASSAYA,homme,ECO,Ecologistes,5713,Philippe,Benassaya,homme,,006-05,EE-LV,,https://www.eelv.fr/files/2022/05/Scenario-Investiture.pdf,https://twitter.com/PhilBenassaya,
006,Alpes-Maritimes,006-05,09,Géraldine,MAIYÉ,femme,ECO,Ecologistes,,,,,,,,,,,
006,Alpes-Maritimes,006-05,10,J.C Wahid,SPACH,homme,DIV,Divers,,,,,,,,,,,
006,Alpes-Maritimes,006-06,01,Daniele,BARTOLI,femme,DXG,Divers extrême gauche,8460,Danièle,Bartoli,femme,,006-06,LO,,https://www.lutte-ouvriere.org/legislatives,,
006,Alpes-Maritimes,006-06,02,Laurence,TRASTOUR-ISNART,femme,LR,Les Républicains,5717,Laurence,Trastour-Isnart,femme,checked,006-06,LR,,https://republicains.fr/actualites/2022/05/05/decision-de-la-commission-nationale-dinvestiture-8/,,
006,Alpes-Maritimes,006-06,03,Philippe,TOUZEAU-MENONI,homme,DVC,Divers centre,,,,,,,,,,,
006,Alpes-Maritimes,006-06,04,Nicole,MAZZELLA,femme,FI,La France Insoumise,5719,Nicole,Mazella,femme,,006-06,LFI,,https://lafranceinsoumise.fr/2022/05/10/elections-legislatives-2022-la-france-insoumise-investit-ses-candidat-de-la-nouvelle-union-populaire-ecologique-et-sociale/,,
006,Alpes-Maritimes,006-06,05,Philippe,LOUVEZ,homme,DSV,Droite souverainiste,,,,,,,,,,,
006,Alpes-Maritimes,006-06,06,Jean-Bernard,MION,homme,ENS,Ensemble ! (Majorité présidentielle),5718,Jean-Bernard,Mion,homme,,006-06,LRM/Horizons,,https://horizonsleparti.fr/candidats/,,
006,Alpes-Maritimes,006-06,07,Philippe,ROBIONY,homme,ECO,Ecologistes,,,,,,,,,,,
006,Alpes-Maritimes,006-06,08,Bryan,MASSON,homme,RN,Rassemblement National,7647,Bryan,Masson,homme,,006-06,RN,,https://rassemblementnational.fr/elections-legislatives/,,
006,Alpes-Maritimes,006-06,09,Pierre,PIACENTINI,homme,ECO,Ecologistes,,,,,,,,,,,
006,Alpes-Maritimes,006-06,10,Guillaume,JULIEN,homme,ECO,Ecologistes,5715,Guillaume,Julien,homme,,006-06,Parti animaliste,,https://parti-animaliste.fr/legislatives2022,,
006,Alpes-Maritimes,006-06,11,Denis,CIESLIK,homme,REC,Reconquête !,5716,Dénis,Cieslik,homme,,006-06,Reconquête,,https://twitter.com/DenisCieslik/status/1521198650348773378,https://twitter.com/DenisCieslik,
006,Alpes-Maritimes,006-07,01,Marie-José,VALLADE,femme,ECO,Ecologistes,,,,,,,,,,,
006,Alpes-Maritimes,006-07,02,Arnaud,DELCASSE,homme,DVG,Divers gauche,9380,Arnaud,Delcasse,homme,,006-07,FGR,,https://twitter.com/adelcasse/status/1522208620548550658,https://twitter.com/adelcasse,
006,Alpes-Maritimes,006-07,03,Eric,PAUGET,homme,LR,Les Républicains,5721,Eric,Pauget,homme,checked,006-07,LR,,https://republicains.fr/actualites/2022/05/05/decision-de-la-commission-nationale-dinvestiture-8/,,
006,Alpes-Maritimes,006-07,04,Arthur,MEYER-ABBATUCCI,homme,FI,La France Insoumise,5723,Arthur,Meyer Abatucci,homme,,006-07,LFI,,https://lafranceinsoumise.fr/2022/05/10/elections-legislatives-2022-la-france-insoumise-investit-ses-candidat-de-la-nouvelle-union-populaire-ecologique-et-sociale/,,
006,Alpes-Maritimes,006-07,05,Yassin-Faïsal,BELGUECHI,homme,DIV,Divers,,,,,,,,,,,
006,Alpes-Maritimes,006-07,06,Eric,MELE,homme,ENS,Ensemble ! (Majorité présidentielle),5722,Eric,Mele,homme,,006-07,LRM,,https://www.contexte.com/medias/pdf/medias-documents/2022/5/investis_vague3-ddef82222c9a44b0b69d459d788e9dec.pdf,,
006,Alpes-Maritimes,006-07,07,Audrey,MARIUS,femme,REC,Reconquête !,,,,,,,,,,,
006,Alpes-Maritimes,006-07,08,Axel,HVIDSTEN,homme,ECO,Ecologistes,,,,,,,,,,,
006,Alpes-Maritimes,006-07,09,Laurie,FEBVAY,femme,DSV,Droite souverainiste,,,,,,,,,,,
006,Alpes-Maritimes,006-07,10,Megane,PARGAUD,femme,ECO,Ecologistes,5720,Mégane,Pargaud,femme,,006-07,Parti animaliste,,https://parti-animaliste.fr/legislatives2022,,
006,Alpes-Maritimes,006-07,11,Tanguy,CORNEC,homme,RN,Rassemblement National,7648,Tanguy,Cornec,homme,,006-07,RN,,https://rassemblementnational.fr/elections-legislatives/,,
006,Alpes-Maritimes,006-07,12,Bérengère,HUMBERT,femme,DVD,Divers droite,,,,,,,,,,,
006,Alpes-Maritimes,006-07,13,Stanislas,MARECHAL,homme,DIV,Divers,9387,Stanislas,Maréchal,homme,,006-07,Parti pirate,,https://partipirate.org/map,,
006,Alpes-Maritimes,006-07,14,Christian,PETARD,homme,DXG,Divers extrême gauche,8461,Christian,Petard,homme,,006-07,LO,,https://www.lutte-ouvriere.org/legislatives,,
006,Alpes-Maritimes,006-08,01,Adelia,MARTINS,femme,DSV,Droite souverainiste,,,,,,,,,,,
006,Alpes-Maritimes,006-08,02,Jean-Valéry,DESENS,homme,ENS,Ensemble ! (Majorité présidentielle),5725,Jean-Valéry,Desens,homme,,006-08,LRM/Horizons,,https://horizonsleparti.fr/candidats/,,
006,Alpes-Maritimes,006-08,03,Damien,DUBOIS,homme,DXG,Divers extrême gauche,,,,,,,,,,,
006,Alpes-Maritimes,006-08,04,Chantal,FONTANESI,femme,ECO,Ecologistes,,,,,,,,,,,
006,Alpes-Maritimes,006-08,05,Adrien,GROSJEAN,homme,REC,Reconquête !,,,,,,,,,,,
006,Alpes-Maritimes,006-08,06,Marie,BIBIANO,femme,ECO,Ecologistes,,,,,,,,,,,
006,Alpes-Maritimes,006-08,07,Bernard,CLAUDEL,homme,DIV,Divers,,,,,,,,,,,
006,Alpes-Maritimes,006-08,08,Chantal,HAMONET,femme,ECO,Ecologistes,,,,,,,,,,,
006,Alpes-Maritimes,006-08,09,Marie-José,PEREIRA,femme,DXG,Divers extrême gauche,8462,Marie-José,Pereira,femme,,006-08,LO,,https://www.lutte-ouvriere.org/legislatives,,
006,Alpes-Maritimes,006-08,10,Alexandra,MARTIN,femme,LR,Les Républicains,5724,Alexandra,Martin,femme,,006-08,LR,,https://republicains.fr/actualites/2022/05/05/decision-de-la-commission-nationale-dinvestiture-8/,,
006,Alpes-Maritimes,006-08,11,Lucia,SOUDANT,femme,FI,La France Insoumise,5726,Lucia,Soudant,femme,,006-08,LFI,,https://lafranceinsoumise.fr/2022/05/10/elections-legislatives-2022-la-france-insoumise-investit-ses-candidat-de-la-nouvelle-union-populaire-ecologique-et-sociale/,https://twitter.com/SoudantL,
006,Alpes-Maritimes,006-08,12,Dorette,LANDERER,femme,RN,Rassemblement National,7649,Dorette,Landerer,femme,,006-08,RN,,https://rassemblementnational.fr/elections-legislatives/,,
006,Alpes-Maritimes,006-09,01,David,PAUCHET,homme,DSV,Droite souverainiste,,,,,,,,,,,
006,Alpes-Maritimes,006-09,02,Michèle,TABAROT,femme,LR,Les Républicains,5727,Michèle,Tabarot,femme,checked,006-09,LR,,https://republicains.fr/actualites/2022/05/05/decision-de-la-commission-nationale-dinvestiture-8/,,
006,Alpes-Maritimes,006-09,03,Xuan Truong,NGUYEN,homme,REC,Reconquête !,,,,,,,,,,,
006,Alpes-Maritimes,006-09,04,Jean-Paul,CAMERANO,homme,DVC,Divers centre,,,,,,,,,,,
006,Alpes-Maritimes,006-09,05,Nicolas,BOULAY,homme,DIV,Divers,9388,Nicolas,Boulay,homme,,006-09,Parti pirate,,https://partipirate.org/map,,
006,Alpes-Maritimes,006-09,06,Chantal,CHASSERIAUD,femme,SOC,Parti socialiste,5728,Chantal,Chasseriaud,femme,,006-09,PS,,https://www.contexte.com/medias/pdf/medias-documents/2022/5/vague1_investitures_ps_nupes-896b6d8e81644c90819c172aea1049b5.pdf,,
006,Alpes-Maritimes,006-09,07,Evelyne,BARROERO,femme,ECO,Ecologistes,,,,,,,,,,,
006,Alpes-Maritimes,006-09,08,Mayaa,TUDIESCHE,femme,ENS,Ensemble ! (Majorité présidentielle),7600,Mayaa-Patience,Tudiesche,femme,,006-09,LRM,,https://nos-candidats.avecvous.fr/wp-content/uploads/2022/05/Dossier-de-Presse.pdf,,
006,Alpes-Maritimes,006-09,09,Liliane,PÉCOUT,femme,DXG,Divers extrême gauche,8463,Liliane,Pécout,femme,,006-09,LO,,https://www.lutte-ouvriere.org/legislatives,,
